Id,Name,Duration,CalcPrio,LastRunPrevious,LastResults,Verdict,Cycle,CommitMessage,LastFiles,Project,DataSource,ImageTag,CommitSHA,TestType
78,org.traccar.test.SmokeTest034#testSmokeCase,0.780s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File34.java', 'src/test/java/traccar/test/SmokeTest034.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
79,org.traccar.test.SmokeTest041#testSmokeCase,2.300s,0,2015-05-04 11:18,"[0, 1]",1,2,Add new Noran test cases,"['src/main/java/traccar/core/File41.java', 'src/test/java/traccar/test/SmokeTest041.java', 'src/main/java/traccar/util/Helper41.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
80,org.traccar.test.SmokeTest048#testSmokeCase,1.060s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File48.java', 'src/test/java/traccar/test/SmokeTest048.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
81,org.traccar.test.SmokeTest055#testSmokeCase,3.000s,0,2015-05-04 11:18,"[0, 1]",1,2,Add new Noran test cases,"['src/main/java/traccar/core/File55.java', 'src/test/java/traccar/test/SmokeTest055.java', 'src/main/java/traccar/util/Helper55.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
82,org.traccar.test.SmokeTest062#testSmokeCase,1.340s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File62.java', 'src/test/java/traccar/test/SmokeTest062.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
83,org.traccar.test.SmokeTest069#testSmokeCase,1.480s,0,2015-05-04 11:18,"[0, 1]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File69.java', 'src/test/java/traccar/test/SmokeTest069.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
84,org.traccar.test.SmokeTest076#testSmokeCase,1.620s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File76.java', 'src/test/java/traccar/test/SmokeTest076.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
85,org.traccar.test.SmokeTest083#testSmokeCase,1.760s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File83.java', 'src/test/java/traccar/test/SmokeTest083.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
86,org.traccar.test.SmokeTest090#testSmokeCase,1.900s,0,2015-05-04 11:18,"[1, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File90.java', 'src/test/java/traccar/test/SmokeTest090.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Smoke
87,org.traccar.test.SystemTest002#testSystemCase,2.140s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File2.java', 'src/test/java/traccar/test/SystemTest002.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
88,org.traccar.test.SystemTest009#testSystemCase,2.280s,0,2015-05-04 11:18,"[0, 1]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File9.java', 'src/test/java/traccar/test/SystemTest009.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
89,org.traccar.test.SystemTest016#testSystemCase,2.420s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File16.java', 'src/test/java/traccar/test/SystemTest016.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
90,org.traccar.test.SystemTest023#testSystemCase,2.560s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File23.java', 'src/test/java/traccar/test/SystemTest023.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
91,org.traccar.test.SystemTest030#testSystemCase,3.750s,0,2015-05-04 11:18,"[1, 0]",1,2,Add new Noran test cases,"['src/main/java/traccar/core/File30.java', 'src/test/java/traccar/test/SystemTest030.java', 'src/main/java/traccar/util/Helper30.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
92,org.traccar.test.SystemTest037#testSystemCase,2.840s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File37.java', 'src/test/java/traccar/test/SystemTest037.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
93,org.traccar.test.SystemTest044#testSystemCase,2.980s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File44.java', 'src/test/java/traccar/test/SystemTest044.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
94,org.traccar.test.SystemTest051#testSystemCase,3.120s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File51.java', 'src/test/java/traccar/test/SystemTest051.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
95,org.traccar.test.SystemTest058#testSystemCase,3.260s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File58.java', 'src/test/java/traccar/test/SystemTest058.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
96,org.traccar.test.SystemTest065#testSystemCase,5.500s,0,2015-05-04 11:18,"[0, 1]",1,2,Add new Noran test cases,"['src/main/java/traccar/core/File65.java', 'src/test/java/traccar/test/SystemTest065.java', 'src/main/java/traccar/util/Helper65.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
97,org.traccar.test.SystemTest072#testSystemCase,3.540s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File72.java', 'src/test/java/traccar/test/SystemTest072.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
98,org.traccar.test.SystemTest079#testSystemCase,3.680s,0,2015-05-04 11:18,"[0, 1]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File79.java', 'src/test/java/traccar/test/SystemTest079.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
99,org.traccar.test.SystemTest086#testSystemCase,3.820s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File86.java', 'src/test/java/traccar/test/SystemTest086.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,System
100,org.traccar.test.UnitTest007#testUnitCase,0.240s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File7.java', 'src/test/java/traccar/test/UnitTest007.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
101,org.traccar.test.UnitTest014#testUnitCase,0.380s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File14.java', 'src/test/java/traccar/test/UnitTest014.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
102,org.traccar.test.UnitTest021#testUnitCase,0.520s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File21.java', 'src/test/java/traccar/test/UnitTest021.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
103,org.traccar.test.UnitTest028#testUnitCase,0.660s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File28.java', 'src/test/java/traccar/test/UnitTest028.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
104,org.traccar.test.UnitTest035#testUnitCase,0.800s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File35.java', 'src/test/java/traccar/test/UnitTest035.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
105,org.traccar.test.UnitTest042#testUnitCase,0.940s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File42.java', 'src/test/java/traccar/test/UnitTest042.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
106,org.traccar.test.UnitTest049#testUnitCase,1.080s,0,2015-05-04 11:18,"[0, 1]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File49.java', 'src/test/java/traccar/test/UnitTest049.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
107,org.traccar.test.UnitTest056#testUnitCase,1.220s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File56.java', 'src/test/java/traccar/test/UnitTest056.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
108,org.traccar.test.UnitTest063#testUnitCase,1.360s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File63.java', 'src/test/java/traccar/test/UnitTest063.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
109,org.traccar.test.UnitTest070#testUnitCase,1.500s,0,2015-05-04 11:18,"[1, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File70.java', 'src/test/java/traccar/test/UnitTest070.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
110,org.traccar.test.UnitTest077#testUnitCase,1.640s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File77.java', 'src/test/java/traccar/test/UnitTest077.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
111,org.traccar.test.UnitTest084#testUnitCase,1.780s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File84.java', 'src/test/java/traccar/test/UnitTest084.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
112,org.traccar.test.UnitTest091#testUnitCase,1.920s,0,2015-05-04 11:18,"[0, 0]",0,2,Add new Noran test cases,"['src/main/java/traccar/core/File91.java', 'src/test/java/traccar/test/UnitTest091.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-61131831,e74de5663035c9bfed515f7dcc1f7e50e5accdde,Unit
113,org.traccar.test.EdgeTest005#testEdgeCase,0.500s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File5.java', 'src/test/java/traccar/test/EdgeTest005.java', 'src/main/java/traccar/util/Helper5.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
114,org.traccar.test.EdgeTest012#testEdgeCase,0.850s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File12.java', 'src/test/java/traccar/test/EdgeTest012.java', 'src/main/java/traccar/util/Helper12.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
115,org.traccar.test.EdgeTest019#testEdgeCase,1.200s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File19.java', 'src/test/java/traccar/test/EdgeTest019.java', 'src/main/java/traccar/util/Helper19.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
116,org.traccar.test.EdgeTest026#testEdgeCase,1.550s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File26.java', 'src/test/java/traccar/test/EdgeTest026.java', 'src/main/java/traccar/util/Helper26.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
117,org.traccar.test.EdgeTest033#testEdgeCase,1.900s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File33.java', 'src/test/java/traccar/test/EdgeTest033.java', 'src/main/java/traccar/util/Helper33.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
118,org.traccar.test.EdgeTest040#testEdgeCase,2.250s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File40.java', 'src/test/java/traccar/test/EdgeTest040.java', 'src/main/java/traccar/util/Helper40.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
119,org.traccar.test.EdgeTest047#testEdgeCase,2.600s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File47.java', 'src/test/java/traccar/test/EdgeTest047.java', 'src/main/java/traccar/util/Helper47.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
120,org.traccar.test.EdgeTest054#testEdgeCase,2.950s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File54.java', 'src/test/java/traccar/test/EdgeTest054.java', 'src/main/java/traccar/util/Helper54.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
121,org.traccar.test.EdgeTest061#testEdgeCase,3.300s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File61.java', 'src/test/java/traccar/test/EdgeTest061.java', 'src/main/java/traccar/util/Helper61.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
122,org.traccar.test.EdgeTest068#testEdgeCase,3.650s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File68.java', 'src/test/java/traccar/test/EdgeTest068.java', 'src/main/java/traccar/util/Helper68.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
123,org.traccar.test.EdgeTest075#testEdgeCase,4.000s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File75.java', 'src/test/java/traccar/test/EdgeTest075.java', 'src/main/java/traccar/util/Helper75.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
124,org.traccar.test.EdgeTest082#testEdgeCase,4.350s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File82.java', 'src/test/java/traccar/test/EdgeTest082.java', 'src/main/java/traccar/util/Helper82.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
125,org.traccar.test.EdgeTest089#testEdgeCase,1.880s,0,2015-06-29 21:51,"[0, 1, 0]",0,3,Active devices in connection manager,"['src/main/java/traccar/core/File89.java', 'src/test/java/traccar/test/EdgeTest089.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
126,org.traccar.test.EdgeTest096#testEdgeCase,2.020s,0,2015-06-29 21:51,"[0, 0, 0]",0,3,Active devices in connection manager,"['src/main/java/traccar/core/File96.java', 'src/test/java/traccar/test/EdgeTest096.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Edge
127,org.traccar.test.IntegrationTest001#testIntegrationCase,1.300s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File1.java', 'src/test/java/traccar/test/IntegrationTest001.java', 'src/main/java/traccar/util/Helper1.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
128,org.traccar.test.IntegrationTest008#testIntegrationCase,1.650s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File8.java', 'src/test/java/traccar/test/IntegrationTest008.java', 'src/main/java/traccar/util/Helper8.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
129,org.traccar.test.IntegrationTest015#testIntegrationCase,2.000s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File15.java', 'src/test/java/traccar/test/IntegrationTest015.java', 'src/main/java/traccar/util/Helper15.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
130,org.traccar.test.IntegrationTest022#testIntegrationCase,2.350s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File22.java', 'src/test/java/traccar/test/IntegrationTest022.java', 'src/main/java/traccar/util/Helper22.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
131,org.traccar.test.IntegrationTest029#testIntegrationCase,2.700s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File29.java', 'src/test/java/traccar/test/IntegrationTest029.java', 'src/main/java/traccar/util/Helper29.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
132,org.traccar.test.IntegrationTest036#testIntegrationCase,3.050s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File36.java', 'src/test/java/traccar/test/IntegrationTest036.java', 'src/main/java/traccar/util/Helper36.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
133,org.traccar.test.IntegrationTest043#testIntegrationCase,3.400s,0,2015-06-29 21:51,"[0, 1, 0]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File43.java', 'src/test/java/traccar/test/IntegrationTest043.java', 'src/main/java/traccar/util/Helper43.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
134,org.traccar.test.IntegrationTest050#testIntegrationCase,3.750s,0,2015-06-29 21:51,"[1, 0, 1]",1,3,Active devices in connection manager,"['src/main/java/traccar/core/File50.java', 'src/test/java/traccar/test/IntegrationTest050.java', 'src/main/java/traccar/util/Helper50.java']",traccar/traccar,BugSwarm_HighFailure,tananaev-traccar-68883949,727e7bfad908abd899d1114c5405f9bf69b47ebc,Integration
